row,col,x_m,y_m,lat,lon,elev_m,slope_deg,roughness_m,local_relief_m,landform_code,landform_name,move_cost_infantry,move_cost_vehicle,water,rail,road,antitank_ditch
80,107,10650.000,7950.000,51.061496,36.772414,230.392,1.665,1.219,6.154,0,plain,1.000,1.000,false,false,false,false
80,108,10750.000,7950.000,51.061496,36.773845,227.465,2.273,1.638,6.501,0,plain,1.000,1.000,false,false,false,false
80,109,10850.000,7950.000,51.061496,36.775276,226.098,2.074,1.470,7.585,0,plain,1.000,1.000,false,false,false,false
80,110,10950.000,7950.000,51.061496,36.776707,222.989,1.936,1.574,10.656,0,plain,1.000,1.000,false,false,false,false
80,111,11050.000,7950.000,51.061496,36.778138,220.527,2.099,1.608,11.574,0,plain,1.000,1.000,false,false,false,false
80,112,11150.000,7950.000,51.061496,36.779570,219.810,2.009,1.617,9.650,4,forest,1.500,4.000,false,false,false,false
80,113,11250.000,7950.000,51.061496,36.781001,216.502,2.414,1.843,11.486,4,forest,1.500,4.000,false,false,false,false
80,114,11350.000,7950.000,51.061496,36.782432,218.739,5.896,4.053,14.663,4,forest,1.534,4.179,false,false,false,false
80,115,11450.000,7950.000,51.061496,36.783863,225.480,2.434,2.017,14.962,4,forest,1.500,4.000,false,false,false,false
80,116,11550.000,7950.000,51.061496,36.785294,226.604,2.611,1.812,9.283,0,plain,1.000,1.000,false,false,false,false
80,117,11650.000,7950.000,51.061496,36.786725,227.590,1.680,1.331,10.024,0,plain,1.000,1.000,false,false,false,false
80,118,11750.000,7950.000,51.061496,36.788156,229.221,1.637,1.194,8.192,0,plain,1.000,1.000,false,false,false,false
80,119,11850.000,7950.000,51.061496,36.789587,230.092,1.210,1.000,7.310,0,plain,1.000,1.000,false,false,false,false
80,120,11950.000,7950.000,51.061496,36.791019,231.234,1.593,1.184,8.456,4,forest,1.500,4.000,false,false,false,false
80,121,12050.000,7950.000,51.061496,36.792450,232.758,3.354,2.176,10.520,4,forest,1.500,4.000,false,false,false,false
80,122,12150.000,7950.000,51.061496,36.793881,230.612,1.991,1.793,9.749,4,forest,1.500,4.000,false,false,false,false
80,123,12250.000,7950.000,51.061496,36.795312,231.875,2.027,1.554,8.239,4,forest,1.500,4.000,false,false,false,false
80,124,12350.000,7950.000,51.061496,36.796743,235.435,1.335,1.257,9.248,0,plain,1.000,1.000,false,false,false,false
80,125,12450.000,7950.000,51.061496,36.798174,236.743,1.994,1.346,7.209,0,plain,1.000,1.000,false,false,false,false
80,126,12550.000,7950.000,51.061496,36.799605,239.732,1.332,0.979,6.080,0,plain,1.000,1.000,false,false,false,false
80,127,12650.000,7950.000,51.061496,36.801036,240.635,1.488,1.173,4.092,0,plain,1.000,1.000,false,false,false,false
80,128,12750.000,7950.000,51.061496,36.802467,240.372,1.832,1.326,5.543,0,plain,1.000,1.000,false,false,false,false
80,129,12850.000,7950.000,51.061496,36.803899,238.034,1.059,1.052,7.202,0,plain,1.000,1.000,false,false,false,false
80,130,12950.000,7950.000,51.061496,36.805330,236.213,1.867,1.372,6.726,0,plain,1.000,1.000,false,false,false,false
80,131,13050.000,7950.000,51.061496,36.806761,233.711,1.346,1.042,6.910,0,plain,1.000,1.000,false,false,false,false
80,132,13150.000,7950.000,51.061496,36.808192,232.281,1.976,1.854,15.648,4,forest,1.500,4.000,false,false,false,false
80,133,13250.000,7950.000,51.061496,36.809623,229.645,4.119,3.382,17.441,4,forest,1.500,4.000,false,false,false,false
80,134,13350.000,7950.000,51.061496,36.811054,226.540,6.056,3.952,17.796,4,forest,1.540,4.211,false,false,false,false
80,135,13450.000,7950.000,51.061496,36.812485,228.323,5.390,4.115,17.242,4,forest,1.515,4.078,false,false,false,false
80,136,13550.000,7950.000,51.061496,36.813916,233.483,3.658,2.981,16.139,0,plain,1.000,1.000,false,false,false,false
80,137,13650.000,7950.000,51.061496,36.815348,237.097,2.368,1.730,11.778,0,plain,1.000,1.000,false,false,false,false
80,138,13750.000,7950.000,51.061496,36.816779,238.183,1.226,1.085,7.230,0,plain,1.000,1.000,false,false,false,false
80,139,13850.000,7950.000,51.061496,36.818210,239.250,0.743,0.782,10.160,0,plain,1.000,1.000,false,false,false,false
80,140,13950.000,7950.000,51.061496,36.819641,241.110,0.000,6.057,13.757,0,plain,1.000,1.000,false,false,false,false
81,1,50.000,8050.000,51.062395,36.620716,224.140,1.711,1.091,7.228,0,plain,1.000,1.000,false,false,false,false
81,2,150.000,8050.000,51.062395,36.622147,222.792,1.440,1.263,7.315,0,plain,1.000,1.000,false,false,false,false
81,3,250.000,8050.000,51.062395,36.623578,219.870,1.519,1.141,7.046,0,plain,1.000,1.000,false,false,false,false
81,4,350.000,8050.000,51.062395,36.625009,218.691,0.739,0.634,5.320,0,plain,1.000,1.000,false,false,false,false
81,5,450.000,8050.000,51.062395,36.626440,218.851,0.549,0.673,4.955,0,plain,1.000,1.000,false,false,false,false
81,6,550.000,8050.000,51.062395,36.627871,217.449,1.000,0.915,5.951,0,plain,1.000,1.000,false,false,false,false
81,7,650.000,8050.000,51.062395,36.629302,217.504,1.925,1.426,6.154,0,plain,1.000,1.000,false,false,false,false
81,8,750.000,8050.000,51.062395,36.630733,213.999,2.219,1.630,12.134,0,plain,1.000,1.000,false,false,false,false
81,9,850.000,8050.000,51.062395,36.632164,211.622,1.875,1.615,12.034,0,plain,1.000,1.000,false,false,false,false
81,10,950.000,8050.000,51.062395,36.633596,211.025,2.311,1.657,10.538,0,plain,1.000,1.000,false,false,false,false
81,11,1050.000,8050.000,51.062395,36.635027,207.444,2.091,1.527,10.255,0,plain,1.000,1.000,false,false,false,false
81,12,1150.000,8050.000,51.062395,36.636458,205.061,1.506,1.114,8.002,0,plain,1.000,1.000,false,false,false,false
81,13,1250.000,8050.000,51.062395,36.637889,201.316,2.283,1.749,10.602,0,plain,1.000,1.000,false,false,false,false
81,14,1350.000,8050.000,51.062395,36.639320,198.343,2.399,1.892,12.066,0,plain,1.000,1.000,false,false,false,false
81,15,1450.000,8050.000,51.062395,36.640751,192.885,3.722,2.763,15.726,0,plain,1.000,1.000,false,false,false,false
81,16,1550.000,8050.000,51.062395,36.642182,185.844,4.351,2.983,13.169,0,plain,1.000,1.000,false,false,false,false
81,17,1650.000,8050.000,51.062395,36.643613,181.279,1.168,0.945,5.925,3,water,5.000,99.000,true,false,false,false
81,18,1750.000,8050.000,51.062395,36.645045,181.530,0.726,0.617,6.809,0,plain,1.000,1.000,false,false,false,false
81,19,1850.000,8050.000,51.062395,36.646476,184.014,3.414,2.403,11.679,0,plain,1.000,1.000,false,false,false,false
81,20,1950.000,8050.000,51.062395,36.647907,191.385,3.464,2.473,12.865,0,plain,1.000,1.000,false,false,false,false
81,21,2050.000,8050.000,51.062395,36.649338,194.267,1.553,1.299,13.035,0,plain,1.000,1.000,false,false,false,false
81,22,2150.000,8050.000,51.062395,36.650769,196.186,1.830,1.514,12.139,0,plain,1.000,1.000,false,false,false,false
81,23,2250.000,8050.000,51.062395,36.652200,199.634,3.361,2.174,10.726,0,plain,1.000,1.000,false,false,false,false
81,24,2350.000,8050.000,51.062395,36.653631,202.485,1.818,1.449,11.436,0,plain,1.000,1.000,false,false,false,false
81,25,2450.000,8050.000,51.062395,36.655062,204.635,1.859,1.544,11.360,0,plain,1.000,1.000,false,false,false,false
81,26,2550.000,8050.000,51.062395,36.656493,208.316,2.810,1.788,10.100,0,plain,1.000,1.000,false,false,false,false
81,27,2650.000,8050.000,51.062395,36.657925,210.742,1.962,1.519,9.946,0,plain,1.000,1.000,false,false,false,false
81,28,2750.000,8050.000,51.062395,36.659356,213.125,0.917,0.962,7.875,0,plain,1.000,1.000,false,false,false,false
81,29,2850.000,8050.000,51.062395,36.660787,213.545,1.568,1.106,8.313,0,plain,1.000,1.000,false,false,false,false
81,30,2950.000,8050.000,51.062395,36.662218,216.195,2.332,1.609,9.255,4,forest,1.500,4.000,false,false,false,false
81,31,3050.000,8050.000,51.062395,36.663649,219.735,1.727,1.430,8.582,0,plain,1.000,1.000,false,false,false,false
81,32,3150.000,8050.000,51.062395,36.665080,220.009,2.546,1.681,7.122,0,plain,1.000,1.000,false,false,false,false
81,33,3250.000,8050.000,51.062395,36.666511,221.580,1.923,1.486,8.017,0,plain,1.000,1.000,false,false,false,false
81,34,3350.000,8050.000,51.062395,36.667942,222.882,2.037,1.439,8.034,0,plain,1.000,1.000,false,false,false,false
81,35,3450.000,8050.000,51.062395,36.669374,223.400,1.060,1.019,6.655,0,plain,1.000,1.000,false,false,false,false
81,36,3550.000,8050.000,51.062395,36.670805,224.662,1.712,1.157,5.539,0,plain,1.000,1.000,false,false,false,false
81,37,3650.000,8050.000,51.062395,36.672236,225.343,1.292,0.943,4.356,0,plain,1.000,1.000,false,false,false,false
81,38,3750.000,8050.000,51.062395,36.673667,225.017,1.485,1.114,4.291,0,plain,1.000,1.000,false,false,false,false
81,39,3850.000,8050.000,51.062395,36.675098,224.798,2.087,1.358,5.263,0,plain,1.000,1.000,false,false,false,false
81,40,3950.000,8050.000,51.062395,36.676529,222.380,1.279,0.925,4.499,0,plain,1.000,1.000,false,false,false,false
81,41,4050.000,8050.000,51.062395,36.677960,223.517,1.131,0.891,3.962,0,plain,1.000,1.000,false,false,false,false
81,42,4150.000,8050.000,51.062395,36.679391,222.358,0.628,0.608,4.310,0,plain,1.000,1.000,false,false,false,false
81,43,4250.000,8050.000,51.062395,36.680822,221.444,1.169,0.895,3.955,0,plain,1.000,1.000,false,false,false,false
81,44,4350.000,8050.000,51.062395,36.682254,220.185,0.605,0.503,3.850,0,plain,1.000,1.000,false,false,false,false
81,45,4450.000,8050.000,51.062395,36.683685,219.772,0.842,0.635,4.147,0,plain,1.000,1.000,false,false,false,false
81,46,4550.000,8050.000,51.062395,36.685116,218.303,1.210,0.900,5.648,0,plain,1.000,1.000,false,false,false,false
81,47,4650.000,8050.000,51.062395,36.686547,216.955,1.778,1.250,6.577,0,plain,1.000,1.000,false,false,false,false
81,48,4750.000,8050.000,51.062395,36.687978,217.655,1.865,1.369,7.788,0,plain,1.000,1.000,false,false,false,false
81,49,4850.000,8050.000,51.062395,36.689409,219.173,1.916,1.394,8.683,0,plain,1.000,1.000,false,false,false,false
81,50,4950.000,8050.000,51.062395,36.690840,220.982,1.713,1.154,6.911,0,plain,1.000,1.000,false,false,false,false
81,51,5050.000,8050.000,51.062395,36.692271,221.516,1.115,0.960,6.929,0,plain,1.000,1.000,false,false,false,false
81,52,5150.000,8050.000,51.062395,36.693703,223.479,2.107,1.500,7.884,0,plain,1.000,1.000,false,false,false,false
81,53,5250.000,8050.000,51.062395,36.695134,225.345,1.661,1.187,7.154,0,plain,1.000,1.000,false,false,false,false
81,54,5350.000,8050.000,51.062395,36.696565,226.264,1.633,1.366,7.435,0,plain,1.000,1.000,false,false,false,false
81,55,5450.000,8050.000,51.062395,36.697996,227.002,1.443,0.983,6.675,0,plain,1.000,1.000,false,false,false,false
81,56,5550.000,8050.000,51.062395,36.699427,229.141,1.543,1.125,6.663,0,plain,1.000,1.000,false,false,false,false
81,57,5650.000,8050.000,51.062395,36.700858,228.245,1.867,1.293,5.041,0,plain,1.000,1.000,false,false,false,false
81,58,5750.000,8050.000,51.062395,36.702289,229.881,1.116,0.895,4.605,0,plain,1.000,1.000,false,false,false,false
81,59,5850.000,8050.000,51.062395,36.703720,228.108,1.029,0.651,4.174,0,plain,1.000,1.000,false,false,false,false
81,60,5950.000,8050.000,51.062395,36.705151,227.942,0.411,0.532,3.838,0,plain,1.000,1.000,false,false,false,false
81,61,6050.000,8050.000,51.062395,36.706583,226.769,1.642,1.064,5.520,0,plain,1.000,1.000,false,false,false,false
81,62,6150.000,8050.000,51.062395,36.708014,223.885,1.867,1.446,9.541,4,forest,1.500,4.000,false,false,false,false
81,63,6250.000,8050.000,51.062395,36.709445,221.746,2.150,1.538,8.682,4,forest,1.500,4.000,false,false,false,false
81,64,6350.000,8050.000,51.062395,36.710876,221.121,1.371,1.089,7.439,4,forest,1.500,4.000,false,false,false,false
81,65,6450.000,8050.000,51.062395,36.712307,220.148,0.966,0.981,7.692,4,forest,1.500,4.000,false,false,false,false
81,66,6550.000,8050.000,51.062395,36.713738,222.632,3.699,2.514,11.600,4,forest,1.500,4.000,false,false,false,false
81,67,6650.000,8050.000,51.062395,36.715169,229.844,2.790,1.976,11.284,0,plain,1.000,1.000,false,false,false,false
81,68,6750.000,8050.000,51.062395,36.716600,231.862,1.592,1.032,5.629,0,plain,1.000,1.000,false,false,false,false
81,69,6850.000,8050.000,51.062395,36.718032,233.460,0.912,0.862,5.200,0,plain,1.000,1.000,false,false,false,false
81,70,6950.000,8050.000,51.062395,36.719463,233.479,1.306,0.914,4.863,0,plain,1.000,1.000,false,false,false,false
81,71,7050.000,8050.000,51.062395,36.720894,232.053,1.708,1.167,5.176,0,plain,1.000,1.000,false,false,false,false
81,72,7150.000,8050.000,51.062395,36.722325,233.225,1.232,0.956,5.089,0,plain,1.000,1.000,false,false,false,false
81,73,7250.000,8050.000,51.062395,36.723756,231.377,1.361,0.987,6.067,0,plain,1.000,1.000,false,false,false,false
81,74,7350.000,8050.000,51.062395,36.725187,231.029,1.238,0.926,7.732,0,plain,1.000,1.000,false,false,false,false
81,75,7450.000,8050.000,51.062395,36.726618,229.095,1.924,1.346,8.455,0,plain,1.000,1.000,false,false,false,false
81,76,7550.000,8050.000,51.062395,36.728049,227.702,1.185,1.082,7.413,0,plain,1.000,1.000,false,false,false,false
81,77,7650.000,8050.000,51.062395,36.729480,227.454,2.230,1.748,12.841,4,forest,1.500,4.000,false,false,false,false
81,78,7750.000,8050.000,51.062395,36.730912,221.101,6.028,4.004,15.673,0,plain,1.026,1.051,false,false,false,false
81,79,7850.000,8050.000,51.062395,36.732343,216.981,3.129,2.920,13.721,0,plain,1.000,1.000,false,false,false,false
81,80,7950.000,8050.000,51.062395,36.733774,222.306,4.396,3.062,14.664,0,plain,1.000,1.000,false,false,false,false
81,81,8050.000,8050.000,51.062395,36.735205,228.138,2.847,1.883,11.072,0,plain,1.000,1.000,false,false,false,false
81,82,8150.000,8050.000,51.062395,36.736636,230.955,0.957,0.829,5.605,0,plain,1.000,1.000,false,false,false,false
81,83,8250.000,8050.000,51.062395,36.738067,232.285,2.039,1.522,6.658,0,plain,1.000,1.000,false,false,false,false
81,84,8350.000,8050.000,51.062395,36.739498,234.407,1.161,0.962,5.626,0,plain,1.000,1.000,false,false,false,false
81,85,8450.000,8050.000,51.062395,36.740929,234.706,0.717,0.709,5.640,0,plain,1.000,1.000,false,false,false,false
81,86,8550.000,8050.000,51.062395,36.742361,235.301,1.225,0.898,6.028,0,plain,1.000,1.000,false,false,false,false
81,87,8650.000,8050.000,51.062395,36.743792,236.496,1.704,1.193,6.373,4,forest,1.500,4.000,false,false,false,false
81,88,8750.000,8050.000,51.062395,36.745223,239.061,1.867,1.291,6.732,4,forest,1.500,4.000,false,false,false,false
81,89,8850.000,8050.000,51.062395,36.746654,242.608,1.548,1.023,5.996,4,forest,1.500,4.000,false,false,false,false
81,90,8950.000,8050.000,51.062395,36.748085,243.680,0.787,0.787,7.092,4,forest,1.500,4.000,false,false,false,false
81,91,9050.000,8050.000,51.062395,36.749516,245.412,1.699,1.494,8.176,4,forest,1.500,4.000,false,false,false,false
81,92,9150.000,8050.000,51.062395,36.750947,248.950,2.039,1.437,6.734,4,forest,1.500,4.000,false,false,false,false
81,93,9250.000,8050.000,51.062395,36.752378,251.471,1.789,1.321,5.726,4,forest,1.500,4.000,false,false,false,false
81,94,9350.000,8050.000,51.062395,36.753809,247.271,2.026,1.372,6.475,0,plain,1.000,1.000,false,false,false,false
81,95,9450.000,8050.000,51.062395,36.755241,246.066,0.723,0.543,4.027,0,plain,1.000,1.000,false,false,false,false
81,96,9550.000,8050.000,51.062395,36.756672,245.550,0.905,0.801,4.383,0,plain,1.000,1.000,false,false,false,false
81,97,9650.000,8050.000,51.062395,36.758103,244.171,0.961,0.784,4.027,0,plain,1.000,1.000,false,false,false,false
81,98,9750.000,8050.000,51.062395,36.759534,243.111,0.905,0.785,3.901,0,plain,1.000,1.000,false,false,false,false
81,99,9850.000,8050.000,51.062395,36.760965,242.798,0.720,0.734,5.345,0,plain,1.000,1.000,false,false,false,false
81,100,9950.000,8050.000,51.062395,36.762396,240.646,1.610,1.130,5.651,0,plain,1.000,1.000,false,false,false,false
81,101,10050.000,8050.000,51.062395,36.763827,238.834,0.859,0.644,4.353,0,plain,1.000,1.000,false,false,false,false
81,102,10150.000,8050.000,51.062395,36.765258,237.659,0.827,0.650,5.282,0,plain,1.000,1.000,false,false,false,false
81,103,10250.000,8050.000,51.062395,36.766690,237.345,0.914,0.748,4.176,0,plain,1.000,1.000,false,false,false,false
81,104,10350.000,8050.000,51.062395,36.768121,235.832,1.596,1.062,5.260,4,forest,1.500,4.000,false,false,false,false
81,105,10450.000,8050.000,51.062395,36.769552,233.617,1.284,1.068,8.023,0,plain,1.000,1.000,false,false,false,false
81,106,10550.000,8050.000,51.062395,36.770983,231.324,2.072,1.290,6.724,0,plain,1.000,1.000,false,false,false,false
81,107,10650.000,8050.000,51.062395,36.772414,230.485,0.999,0.900,6.583,0,plain,1.000,1.000,false,false,false,false
81,108,10750.000,8050.000,51.062395,36.773845,229.591,1.033,0.762,5.846,0,plain,1.000,1.000,false,false,false,false
81,109,10850.000,8050.000,51.062395,36.775276,227.467,1.635,1.212,7.025,0,plain,1.000,1.000,false,false,false,false
81,110,10950.000,8050.000,51.062395,36.776707,225.203,1.658,1.294,8.806,0,plain,1.000,1.000,false,false,false,false
81,111,11050.000,8050.000,51.062395,36.778138,222.541,2.042,1.437,8.369,0,plain,1.000,1.000,false,false,false,false
81,112,11150.000,8050.000,51.062395,36.779570,218.860,2.447,1.560,7.745,0,plain,1.000,1.000,false,false,false,false
81,113,11250.000,8050.000,51.062395,36.781001,216.660,1.151,1.142,8.637,4,forest,1.500,4.000,false,false,false,false
81,114,11350.000,8050.000,51.062395,36.782432,214.858,3.300,2.714,13.637,0,plain,1.000,1.000,false,false,false,false
81,115,11450.000,8050.000,51.062395,36.783863,221.463,3.517,2.856,14.532,4,forest,1.500,4.000,false,false,false,false
81,116,11550.000,8050.000,51.062395,36.785294,222.018,2.155,1.563,11.094,0,plain,1.000,1.000,false,false,false,false
81,117,11650.000,8050.000,51.062395,36.786725,224.439,2.572,1.887,10.141,0,plain,1.000,1.000,false,false,false,false
81,118,11750.000,8050.000,51.062395,36.788156,225.824,2.649,1.855,10.021,0,plain,1.000,1.000,false,false,false,false
81,119,11850.000,8050.000,51.062395,36.789587,229.073,1.782,1.517,8.838,4,forest,1.500,4.000,false,false,false,false
81,120,11950.000,8050.000,51.062395,36.791019,228.637,2.933,1.970,10.342,4,forest,1.500,4.000,false,false,false,false
81,121,12050.000,8050.000,51.062395,36.792450,228.590,2.700,1.806,9.519,4,forest,1.500,4.000,false,false,false,false
81,122,12150.000,8050.000,51.062395,36.793881,232.009,1.672,1.186,6.989,4,forest,1.500,4.000,false,false,false,false
81,123,12250.000,8050.000,51.062395,36.795312,232.629,1.751,1.279,8.182,0,plain,1.000,1.000,false,false,false,false
81,124,12350.000,8050.000,51.062395,36.796743,235.976,2.367,1.762,9.717,0,plain,1.000,1.000,false,false,false,false
81,125,12450.000,8050.000,51.062395,36.798174,240.393,2.583,1.751,7.044,0,plain,1.000,1.000,false,false,false,false
81,126,12550.000,8050.000,51.062395,36.799605,240.358,1.094,1.054,5.686,0,plain,1.000,1.000,false,false,false,false
81,127,12650.000,8050.000,51.062395,36.801036,240.079,0.824,0.759,3.338,0,plain,1.000,1.000,false,false,false,false
81,128,12750.000,8050.000,51.062395,36.802467,240.381,0.626,0.605,4.542,0,plain,1.000,1.000,false,false,false,false
81,129,12850.000,8050.000,51.062395,36.803899,238.253,2.148,1.458,7.570,0,plain,1.000,1.000,false,false,false,false
81,130,12950.000,8050.000,51.062395,36.805330,234.477,2.186,1.595,7.058,0,plain,1.000,1.000,false,false,false,false
81,131,13050.000,8050.000,51.062395,36.806761,233.194,0.557,0.676,6.392,0,plain,1.000,1.000,false,false,false,false
81,132,13150.000,8050.000,51.062395,36.808192,231.557,4.403,3.171,17.108,4,forest,1.500,4.000,false,false,false,false
81,133,13250.000,8050.000,51.062395,36.809623,220.062,5.849,4.279,17.940,0,plain,1.021,1.042,false,false,false,false
81,134,13350.000,8050.000,51.062395,36.811054,221.410,5.989,4.179,17.520,4,forest,1.537,4.198,false,false,false,false
81,135,13450.000,8050.000,51.062395,36.812485,230.887,4.813,3.590,17.354,4,forest,1.500,4.000,false,false,false,false
81,136,13550.000,8050.000,51.062395,36.813916,236.197,1.621,1.128,10.693,0,plain,1.000,1.000,false,false,false,false
81,137,13650.000,8050.000,51.062395,36.815348,237.981,1.085,0.802,5.677,0,plain,1.000,1.000,false,false,false,false
81,138,13750.000,8050.000,51.062395,36.816779,238.828,0.486,0.466,3.934,0,plain,1.000,1.000,false,false,false,false
81,139,13850.000,8050.000,51.062395,36.818210,239.358,0.987,0.822,9.660,0,plain,1.000,1.000,false,false,false,false
81,140,13950.000,8050.000,51.062395,36.819641,241.326,0.000,6.358,14.799,0,plain,1.000,1.000,false,false,false,false
82,1,50.000,8150.000,51.063295,36.620716,226.354,2.358,1.350,6.038,0,plain,1.000,1.000,false,false,false,false
82,2,150.000,8150.000,51.063295,36.622147,223.598,1.926,1.428,8.612,0,plain,1.000,1.000,false,false,false,false
82,3,250.000,8150.000,51.063295,36.623578,221.065,1.695,1.368,7.133,0,plain,1.000,1.000,false,false,false,false
82,4,350.000,8150.000,51.063295,36.625009,220.291,1.732,1.257,4.345,0,plain,1.000,1.000,false,false,false,false
82,5,450.000,8150.000,51.063295,36.626440,219.458,1.274,1.073,6.327,0,plain,1.000,1.000,false,false,false,false
82,6,550.000,8150.000,51.063295,36.627871,217.533,2.071,1.530,7.341,0,plain,1.000,1.000,false,false,false,false
82,7,650.000,8150.000,51.063295,36.629302,214.251,1.842,1.263,5.726,0,plain,1.000,1.000,false,false,false,false
82,8,750.000,8150.000,51.063295,36.630733,215.061,1.285,1.339,7.610,0,plain,1.000,1.000,false,false,false,false
82,9,850.000,8150.000,51.063295,36.632164,211.955,1.207,0.986,6.757,0,plain,1.000,1.000,false,false,false,false
82,10,950.000,8150.000,51.063295,36.633596,211.101,1.405,1.093,5.999,0,plain,1.000,1.000,false,false,false,false
82,11,1050.000,8150.000,51.063295,36.635027,207.789,1.767,1.269,8.104,0,plain,1.000,1.000,false,false,false,false
82,12,1150.000,8150.000,51.063295,36.636458,206.254,1.513,1.267,9.439,4,forest,1.500,4.000,false,false,false,false
82,13,1250.000,8150.000,51.063295,36.637889,201.544,2.727,2.133,13.855,4,forest,1.500,4.000,false,false,false,false
82,14,1350.000,8150.000,51.063295,36.639320,197.795,3.356,2.479,15.699,4,forest,1.500,4.000,false,false,false,false
82,15,1450.000,8150.000,51.063295,36.640751,191.342,4.523,3.165,16.139,0,plain,1.000,1.000,false,false,false,false
82,16,1550.000,8150.000,51.063295,36.642182,184.534,3.765,2.612,12.320,0,plain,1.000,1.000,false,false,false,false
82,17,1650.000,8150.000,51.063295,36.643613,181.687,0.755,0.655,5.395,3,water,5.000,99.000,true,false,false,false
82,18,1750.000,8150.000,51.063295,36.645045,182.728,0.940,0.700,4.583,3,water,5.000,99.000,true,false,false,false
82,19,1850.000,8150.000,51.063295,36.646476,183.885,1.556,1.477,10.306,4,forest,1.500,4.000,false,false,false,false
82,20,1950.000,8150.000,51.063295,36.647907,186.911,3.618,2.504,11.479,0,plain,1.000,1.000,false,false,false,false
82,21,2050.000,8150.000,51.063295,36.649338,190.899,3.705,2.635,12.830,0,plain,1.000,1.000,false,false,false,false
82,22,2150.000,8150.000,51.063295,36.650769,194.369,3.110,2.111,14.455,0,plain,1.000,1.000,false,false,false,false
82,23,2250.000,8150.000,51.063295,36.652200,196.375,2.149,1.875,14.585,0,plain,1.000,1.000,false,false,false,false
82,24,2350.000,8150.000,51.063295,36.653631,199.653,2.719,1.843,11.299,0,plain,1.000,1.000,false,false,false,false
82,25,2450.000,8150.000,51.063295,36.655062,202.761,3.218,2.214,12.605,0,plain,1.000,1.000,false,false,false,false
82,26,2550.000,8150.000,51.063295,36.656493,204.615,2.440,1.896,12.791,0,plain,1.000,1.000,false,false,false,false
82,27,2650.000,8150.000,51.063295,36.657925,208.507,2.890,1.973,11.935,0,plain,1.000,1.000,false,false,false,false
82,28,2750.000,8150.000,51.063295,36.659356,211.168,2.547,1.852,9.827,0,plain,1.000,1.000,false,false,false,false
82,29,2850.000,8150.000,51.063295,36.660787,212.637,1.382,1.199,9.883,4,forest,1.500,4.000,false,false,false,false
82,30,2950.000,8150.000,51.063295,36.662218,214.779,1.482,1.216,9.363,4,forest,1.500,4.000,false,false,false,false
82,31,3050.000,8150.000,51.063295,36.663649,217.206,1.926,1.307,7.984,0,plain,1.000,1.000,false,false,false,false
82,32,3150.000,8150.000,51.063295,36.665080,217.357,1.415,1.150,7.507,0,plain,1.000,1.000,false,false,false,false
82,33,3250.000,8150.000,51.063295,36.666511,218.402,1.510,1.182,8.449,0,plain,1.000,1.000,false,false,false,false
82,34,3350.000,8150.000,51.063295,36.667942,220.093,1.402,1.049,6.800,0,plain,1.000,1.000,false,false,false,false
82,35,3450.000,8150.000,51.063295,36.669374,221.427,1.766,1.193,6.996,0,plain,1.000,1.000,false,false,false,false
82,36,3550.000,8150.000,51.063295,36.670805,224.174,2.172,1.539,6.699,0,plain,1.000,1.000,false,false,false,false
82,37,3650.000,8150.000,51.063295,36.672236,224.899,1.827,1.403,6.117,0,plain,1.000,1.000,false,false,false,false
82,38,3750.000,8150.000,51.063295,36.673667,223.113,1.196,0.874,4.994,0,plain,1.000,1.000,false,false,false,false
82,39,3850.000,8150.000,51.063295,36.675098,224.046,1.001,0.831,4.765,0,plain,1.000,1.000,false,false,false,false
82,40,3950.000,8150.000,51.063295,36.676529,221.737,1.120,0.897,5.387,0,plain,1.000,1.000,false,false,false,false
82,41,4050.000,8150.000,51.063295,36.677960,223.225,1.471,1.105,5.397,0,plain,1.000,1.000,false,false,false,false
82,42,4150.000,8150.000,51.063295,36.679391,221.807,1.246,0.926,5.528,0,plain,1.000,1.000,false,false,false,false
82,43,4250.000,8150.000,51.063295,36.680822,221.790,0.894,0.699,5.066,0,plain,1.000,1.000,false,false,false,false
82,44,4350.000,8150.000,51.063295,36.682254,219.575,1.243,0.987,6.132,0,plain,1.000,1.000,false,false,false,false
82,45,4450.000,8150.000,51.063295,36.683685,219.245,1.672,1.161,5.481,0,plain,1.000,1.000,false,false,false,false
82,46,4550.000,8150.000,51.063295,36.685116,217.033,1.636,1.150,5.873,0,plain,1.000,1.000,false,false,false,false
82,47,4650.000,8150.000,51.063295,36.686547,215.336,1.251,0.988,4.966,0,plain,1.000,1.000,false,false,false,false
82,48,4750.000,8150.000,51.063295,36.687978,214.982,1.495,1.013,5.773,4,forest,1.500,4.000,false,false,false,false
82,49,4850.000,8150.000,51.063295,36.689409,217.635,2.230,1.453,7.261,0,plain,1.000,1.000,false,false,false,false
82,50,4950.000,8150.000,51.063295,36.690840,220.404,0.968,0.908,5.393,0,plain,1.000,1.000,false,false,false,false
82,51,5050.000,8150.000,51.063295,36.692271,219.858,1.316,1.005,5.851,0,plain,1.000,1.000,false,false,false,false
82,52,5150.000,8150.000,51.063295,36.693703,222.221,1.783,1.374,7.748,0,plain,1.000,1.000,false,false,false,false
82,53,5250.000,8150.000,51.063295,36.695134,222.363,1.770,1.199,6.307,0,plain,1.000,1.000,false,false,false,false
82,54,5350.000,8150.000,51.063295,36.696565,225.584,2.347,1.622,7.379,4,forest,1.500,4.000,false,false,false,false
